course_id,name,description,duration,rating,price,skills,course_type_specialization,difficulty_advanced,difficulty_beginner,difficulty_intermediate,school_name_unknown,program_type_unknown,field_unknown,major_unknown,department_unknown,expertise_unknown,subject_Arts and Humanities,subject_Business,subject_Computer Science,subject_DataScience,subject_Health,subject_Information Technology,subject_Math and Logic,subject_Personal Development,subject_Physical Science and Engineering,subject_Social Sciences,platform_unknown
393,how to find audience interest with meta business suite,introduction new interface meta known facebookwhere find audience information meta business suitehow read audience insight meta business suite,-0.672412954045681,0.0,-0.2967418445758224,"['meta business', 'meta insight', 'meta audience', 'facebook audience', 'facebook insight']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,introduction to io mobile application development,io mobile app development ui developmentproject developmentswift syntax,-0.47238501896724894,0.0,-0.2967418445758224,"['io app development', 'application development', 'mobile development']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,fundamental of graphic design,implement fundamental color visual rhythm pattern design use scale weight direction texture space composition typeset text experiment letter formscreate series image using different image making technique,-0.39237384493587607,0.0,-0.2967418445758224,"['creativity', 'graphic', 'design theory', 'color theory']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
396,breastfeeding public health perspective,understand short longterm health benefit breastfeedingdiscover economic environmental impact breastfeedingdesign educational material promote breastfeeding,-0.4523822254594057,0.0,-0.2967418445758224,"['breastfeeding', 'public health']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
397,programming fundamental in kotlin,practice building using functionspractice different type comparison using operator use kotlin solve coding challengereview apply fundamental programming,-0.1923459098574439,0.0,-0.2967418445758224,"['kotlin playground', 'practice using and extending protocol .', 'declare and initialize different type of variable', 'create array', 'create control flow pattern using conditionals and loop']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
398,survival analysis in for public health,run kaplanmeier plot cox regression interpret output describe data set scratch using descriptive statistic simple graphical method necessary first step advanced analysisdescribe compare common way choose multiple regression model,-0.47238501896724894,0.0,-0.2967418445758224,"['understand common way to choose what predictor go into a regression model', 'run and interpret kaplan-meier curve in r', 'construct a cox regression model in r']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
399,cloud data security,analyze data breach trace back vulnerability made possiblehow data security privacy requirement arise legal obligation industry standard,-0.4923878124750921,0.0,-0.2967418445758224,"['hipaa basic', 'analyze a data breach', 'pci-dss basic', 'compare cloud data service', 'database security basic']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
400,music production capstone,create mock song using emotional dynamic timeline technique map arrangement productionrun recording session effectively including creating comfortable space providing effective feedback musiciansedit track using reference track emotional dynamic timeline realize vision productionensure instrument sound best using level panning eq effect evaluate mix listening critically,-0.5323933994907786,0.0,-0.2967418445758224,"['music', 'music production', 'music editing', 'music mixing']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401,devops dataops mlops,build operation pipeline using devops dataops mlopsexplain principle practice mlops ie data management model training development continuous integration delivery etcbuild deploy machine learning model production environment using mlops tool platform,0.2077099602994204,0.0,3.7927719658895422,"['python library', 'big data', 'machine learning', 'devops', 'rust programming']",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
402,introduction to database for backend development,concept principle underpin database workplan execute simple database development project,-0.15234032284175747,0.0,4.519921133832562,"['database administration', 'mysql', 'database ( dbms )']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
403,emotional intelligence cultivating immensely human interaction,explore possibility simultaneously emotionally attuned professional workmodel deal difficult critical conversation hold productive conversationsrecognize understand information conveyed nonverbal manner,-0.29235987739666,0.0,-0.2967418445758224,"['soft skill', 'leadership', 'emotional intelligence', 'social skill', 'intrapersonal skill']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
404,learn javascript,basic javascript programming language like variable data type function loop conditionals morehow use javascript build realworld web appshow use professional software development tool coding collaboration deployment,-0.4923878124750921,0.0,-0.2967418445758224,"['computer programming', 'javascript syntax', 'web development', 'javascript', 'front-end web development']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
405,selenium webdriver with python,setting environment selenium webdriver pythonoverview testing framework unittest pytest setting test caseshandling popup alert multiple browser tab mouse keyboard interactionsdebugging selenium webdriver,-0.5523961929986217,0.0,-0.2967418445758224,"['unit testing', 'selenium ( software )', 'python programming', 'test case', 'selenium']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
406,new space access to space basic,understand access spaceacquire basic launcher architecture propulsion systemunderstand characterize launcher rocket engine developed new space,-0.572398986506465,0.0,-0.2967418445758224,"['rocket engine classification', 'basis in space access', 'sustainalble space introduction', 'launcher architecture', 'new space definiton']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
407,google project management professional certificate,gain immersive understanding practice skill needed succeed entrylevel project management rolelearn create effective project documentation artifact throughout various phase projectlearn foundation agile project management focus implementing scrum event building scrum artifact understanding scrum rolespractice strategic communication problemsolving stakeholder management realworld scenario,4.108254694328847,0.0,-0.2967418445758224,"['project management', 'change management', 'strategic thinking', 'career development', 'organizational culture', 'risk management', 'quality management', 'project execution', 'agile management', 'problem solving', 'coaching', 'scrum', 'influencing', 'effective communication', 'stakeholder management', 'business writing', 'project charter', 'procurement', 'task estimation', 'project planning']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
408,health and safety of homebased childcare center,youll learn fundamental establishing safe homebased childcare center,-0.4923878124750921,0.0,-0.2967418445758224,"['emergency management', 'nutrition', 'mental health', 'safety', 'hiring']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
409,exam prep hashicorp certified terraform associate 003,configure simple complex infrastructure using terraform commandsimplement use terraform variable data type data value functionsterraform cloud feature,-0.4323794319515625,0.0,-0.2967418445758224,"['aws', 'google cloud platform', 'azure']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
410,success with integrity business ethic foundation,apply ethic global business assess decision impact operation stakeholder realworld scenariosutilize ethical framework complex business scenario inform decision weighing pro con fostering ethical awarenessanalyze apply ethical dilemma current business setting using theory framework develop ethical decisionmaking strategiescreate execute workplace strategy sustaining ethical culture showcasing practical application ethical principle,-0.6324073670299947,0.0,-0.2967418445758224,"['evaluation', 'business ethic', 'strategic decision-making', 'corporate social responsibility', 'team leadership']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
411,getting there and going beyond,learn cosmos place way explore space people politics play role learnplus learn space influence everything world find pathway space,-0.17234311634960067,0.0,-0.2967418445758224,"['rocket', 'drone', 'satellite', 'aeronautics', 'astronaut']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
412,create small business website with weebly,create free weebly account customize websiteadd remove content,-0.6524101605378378,0.0,-0.2967418445758224,"['create a weebly account', 'customize your weebly account', 'add button', 'add content', 'publish and un-publish your website']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
413,medical terminology and the human body fundamental,analyze understand medical terminologyrecognize structure function human body systemsgain understanding directional term relationship human bodydiscuss pathology disease process endoscopy,-0.4923878124750921,0.0,-0.2967418445758224,"['medical language', 'knowledge of major disease', 'human anatomy', 'medical terminology']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
414,mastering final cut pro,create edit video using final cut proimport export project file collaboration archivefollow editing scenario create project edit videosapply effect transition change timing clip,0.10769599276020433,0.0,-0.2967418445758224,"['experience with video production is helpful', 'video terminology and while not required', 'basic understanding of macos helpful']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
415,handson internet of thing specialization,build autonomous networked device program connect device use wireless networking protocol,0.9078077330739329,0.0,-0.2967418445758224,"['python programming', 'device programming', 'raspberry pi', 'machine learning']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
416,hardware description language for fpga design,explain role hdl design entry verification fpgas asicsutilize hdl software tool fpga development,0.02768481872883147,0.0,-0.2967418445758224,"['designing fpga logic', 'writing code in vhdl', 'designing test bench', 'writing code in verilog', 'simulating fpga design']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
417,introduction to networking and cloud computing,set cloud computing environment virtual machine cloud serviceshow set common network infrastructure monitoringhow use network security component approach mitigationhow produce coherent expansion plan business enterprise take advantage cloud infrastructure,-0.1923459098574439,0.0,-0.2967418445758224,"['cloud computing security', 'network monitoring', 'network security', 'computer network']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
418,arctic meltdown specialization,mastering arctic geographyunderstanding pronounced interconnected change unfolding arctic recognizing intimate connection changing arctic northern economy people geopolitics,0.10769599276020433,0.0,-0.2967418445758224,"['economics', 'geography', 'climate change', 'environmental protection', 'arctic study']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
419,meta backend developer professional certificate,gain technical skill required become qualified backend developerlearn use programming system including python syntax linux command git sql version control cloud hosting apis json xml morebuild portfolio using new skill begin interview preparation including tip expect interviewing engineering jobslearn indemand programming skill confidently use code solve problem,3.1481206059523728,0.0,-0.2967418445758224,"['django ( web framework )', 'api endpoint', 'mysql', 'html', 'production environment', 'javascript', 'cascading style sheet ( cs )', 'version control', 'github', 'bash ( unix shell )', 'web development', 'linux', 'data structure', 'computer science', 'algorithm', 'communication', 'pseudocode', 'filtering and ordering', 'serializers and deserializers', 'authentication and authorization', 'debugging', 'rest apis', 'build a data model', 'design a web application', 'computer programming', 'python programming', 'application programming interface ( api )', 'cloud hosting', 'database administration', 'database ( dbms )']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
420,core hardware and network troubleshooting,describe laptop component accessory apply troubleshooting method laptop mobile device video resolution issue explain networking infrastructure describe storage device option identify network troubleshooting tool troubleshoot storage issuesdefine motherboard component cpu type configure bios setting summarize power supply basic troubleshoot itemsidentify printer type component setting troubleshoot basic advanced laser impact printer issue,-0.37237105142803284,0.0,-0.2967418445758224,"['laptop and mobile component', 'hardware troubleshooting', 'printer component and setting', 'network troubleshooting', 'motherboard and storage component']",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
